	ID	Titel	Autor	Reclam_Balladen	Strophen	Verse	Anthologie	Jahr	Hrsg	Epoche	Autor_clean	Publikationsjahr_Schätzung	Publikationsjahr
5505	l00270113	Waldleben	Schmidt, Ferdinand von [Pseud. Dranmor]	unkown	1	48	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Schmidt, Ferdinand von	1845	0
5506	l00270114	Perdita	Schmidt, Ferdinand von [Pseud. Dranmor]	unkown	10	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Schmidt, Ferdinand von	1845	0
5507	l00270115	Ein Jahr	Dräxler, Carl Ferdinand [Pseud. Dräxler-Manfred, Carl]	unkown	2	18	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Dräxler, Carl Ferdinand	1841	0
5508	l00270116	Gute Nacht	Dräxler, Carl Ferdinand [Pseud. Dräxler-Manfred, Carl]	unkown	5	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Dräxler, Carl Ferdinand	1841	0
5509	l00270117	1. Die Höhe ist es, wo wir siegen	Dräxler, Carl Ferdinand [Pseud. Dräxler-Manfred, Carl]	unkown	1	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Dräxler, Carl Ferdinand	1841	0
5510	l00270118	2. Wird dir ein Heil, ein Glück zu Theil	Dräxler, Carl Ferdinand [Pseud. Dräxler-Manfred, Carl]	unkown	1	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Dräxler, Carl Ferdinand	1841	0
5511	l00270119	Waldandacht	Dreves, Lebrecht	unkown	3	6	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Dreves, Lebrecht	1851	0
5512	l00270120	Der Knabe im Moor	Droste-Hülshoff, Annette von	unkown	6	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Droste-Hülshoff, Annette von	1832	0
5513	l00270121	Das Haus in der Haide	Droste-Hülshoff, Annette von	unkown	10	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Droste-Hülshoff, Annette von	1832	0
5514	l00270122	Im Moose	Droste-Hülshoff, Annette von	unkown	8	6	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Droste-Hülshoff, Annette von	1832	0
5515	l00270123	Die junge Mutter	Droste-Hülshoff, Annette von	unkown	6	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Droste-Hülshoff, Annette von	1832	0
5516	l00270124	Die Unbesungenen	Droste-Hülshoff, Annette von	unkown	2	10	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Droste-Hülshoff, Annette von	1832	0
5517	l00270125	Sommer in Venedig	Reinsberg-Düringsfeld, Ida von [alt. Düringsfeld, Ida von]	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Reinsberg-Düringsfeld, Ida von	1850	0
5518	l00270126	Einmal im Jahre	Ebert, Karl Egon von	unkown	16	6	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ebert, Karl Egon von	1850	0
5519	l00270127	Des Kaisers Herz	Ebert, Karl Egon von	unkown	7	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ebert, Karl Egon von	1850	0
5520	l00270128	Die Lilie und der Mondstrahl	Ebert, Karl Egon von	unkown	7	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ebert, Karl Egon von	1850	0
5521	l00270129	Ein kleines Lied	Ebner-Eschenbach, Marie von	unkown	2	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ebner-Eschenbach, Marie von	1865	0
5522	l00270130	Im Kreise	Ebner-Eschenbach, Marie von	unkown	1	6	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ebner-Eschenbach, Marie von	1865	0
5523	l00270131	Boule d'or	Ebner-Eschenbach, Marie von	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ebner-Eschenbach, Marie von	1865	0
5524	l00270132	Regniers Grabschrift	Ebner-Eschenbach, Marie von	unkown	2	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ebner-Eschenbach, Marie von	1865	0
5525	l00270133	Was Gutes du gethan und nicht vergessen hast	Ebner-Eschenbach, Marie von	unkown	1	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ebner-Eschenbach, Marie von	1865	0
5526	l00270134	Die Milde suche nicht bei Gotteswort-Verkündern	Ebner-Eschenbach, Marie von	unkown	1	2	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ebner-Eschenbach, Marie von	1865	0
5527	l00270135	O sag' nicht: fremdes Leid. Ein Leid ist fremd dir nie	Ebner-Eschenbach, Marie von	unkown	1	6	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ebner-Eschenbach, Marie von	1865	0
5528	l00270136	Das Märchen vom Glück	Eckstein, Ernst	unkown	8	5	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eckstein, Ernst	1880	0
5529	l00270137	Die Verlassene	Eckstein, Ernst	unkown	4	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eckstein, Ernst	1880	0
5530	l00270138	Nirwana	Eckstein, Ernst	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eckstein, Ernst	1880	0
5531	l00270139	Ich wagte mich abwärts die gähnende Schlucht —	Efendi, Murad	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Efendi, Murad	1871	0
5532	l00270140	Das zerbrochene Ringlein	Eichendorff, Joseph von [alt. Eichendorff, Joseph Freiherr von]	unkown	5	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichendorff, Joseph von	1823	0
5533	l00270141	Der letzte Gruß	Eichendorff, Joseph von [alt. Eichendorff, Joseph Freiherr von]	unkown	6	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichendorff, Joseph von	1823	0
5534	l00270142	Wandernder Dichter	Eichendorff, Joseph von [alt. Eichendorff, Joseph Freiherr von]	unkown	5	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichendorff, Joseph von	1823	0
5535	l00270143	Vorbei	Eichendorff, Joseph von [alt. Eichendorff, Joseph Freiherr von]	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichendorff, Joseph von	1823	0
5536	l00270144	Winterlied	Eichendorff, Joseph von [alt. Eichendorff, Joseph Freiherr von]	unkown	2	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichendorff, Joseph von	1823	0
5537	l00270145	In der Fremde	Eichendorff, Joseph von [alt. Eichendorff, Joseph Freiherr von]	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichendorff, Joseph von	1823	0
5538	l00270146	In der Nacht	Eichendorff, Joseph von [alt. Eichendorff, Joseph Freiherr von]	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichendorff, Joseph von	1823	0
5539	l00270147	Sehnsucht	Eichendorff, Joseph von [alt. Eichendorff, Joseph Freiherr von]	unkown	3	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichendorff, Joseph von	1823	0
5540	l00270148	1. Freuden wollt' ich dir bereiten	Eichendorff, Joseph von [alt. Eichendorff, Joseph Freiherr von]	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichendorff, Joseph von	1823	0
5541	l00270149	2. Von fern die Uhren schlagen	Eichendorff, Joseph von [alt. Eichendorff, Joseph Freiherr von]	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichendorff, Joseph von	1823	0
5542	l00270150	Winzerin	Eichrodt, Ludwig	unkown	10	2	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichrodt, Ludwig	1823	0
5543	l00270151	Abendfriede	Eichrodt, Ludwig	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichrodt, Ludwig	1823	0
5544	l00270152	Das Kind	Eichrodt, Ludwig	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichrodt, Ludwig	1823	0
5545	l00270153	Zweifel	Eichrodt, Ludwig	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichrodt, Ludwig	1823	0
5546	l00270154	Ich geh vorbei am Gotteshaus —	Eichrodt, Ludwig	unkown	2	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Eichrodt, Ludwig	1823	0
5547	l00270155	Bescheide dich	Endrulat, Bernhard	unkown	4	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Endrulat, Bernhard	1823	0
5548	l00270156	Abendgang	Endrulat, Bernhard	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Endrulat, Bernhard	1823	0
5549	l00270157	Sturm-Hymnus	Engelhardt-Schnellstein, Helene von [alt. Engelhardt, Helene von]	unkown	7	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Engelhardt-Schnellstein, Helene von	1885	0
5550	l00270158	Großmutter's Weihnachtsabend	Engelhardt-Schnellstein, Helene von [alt. Engelhardt, Helene von]	unkown	5	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Engelhardt-Schnellstein, Helene von	1885	0
5551	l00270159	Maßliebchen	Engelhardt-Schnellstein, Helene von [alt. Engelhardt, Helene von]	unkown	4	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Engelhardt-Schnellstein, Helene von	1885	0
5552	l00270160	Noch jung	Engelhardt-Schnellstein, Helene von [alt. Engelhardt, Helene von]	unkown	3	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Engelhardt-Schnellstein, Helene von	1885	0
5553	l00270161	An den Sturm	Engelhardt-Schnellstein, Helene von [alt. Engelhardt, Helene von]	unkown	4	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Engelhardt-Schnellstein, Helene von	1885	0
5554	l00270162	Frühlingsmorgen	Engelhardt-Schnellstein, Helene von [alt. Engelhardt, Helene von]	unkown	7	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Engelhardt-Schnellstein, Helene von	1885	0
5555	l00270163	Einsame Liebe	Fastenrath, Rudolf	unkown	2	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fastenrath, Rudolf	1891	0
5556	l00270164	Wenn kalt ein Herz sich von dir wendet	Fastenrath, Rudolf	unkown	3	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fastenrath, Rudolf	1891	0
5557	l00270165	Auf der Wanderschaft	Feist, Leopold	unkown	8	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Feist, Leopold	0	0
5558	l00270166	Zu spät	Feist, Leopold	unkown	5	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Feist, Leopold	0	0
5559	l00270167	Jugendliebe	Ferrand, Eduard	unkown	8	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ferrand, Eduard	1848	0
5560	l00270168	Einst	Ferrand, Eduard	unkown	10	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Ferrand, Eduard	1848	0
5561	l00270169	Resignation	Feuchtersleben, Ernst von	unkown	5	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Feuchtersleben, Ernst von	1841	0
5562	l00270170	Sommernachmittag	Fischer, Johann Georg	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fischer, Johann Georg	1851	0
5563	l00270171	Um die dritte Stunde	Fischer, Johann Georg	unkown	7	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fischer, Johann Georg	1851	0
5564	l00270172	Der Preis	Fischer, Johann Georg	unkown	2	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fischer, Johann Georg	1851	0
5565	l00270173	Unfreiheit	Fitger, Arthur	unkown	5	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fitger, Arthur	1875	0
5566	l00270174	Sarkophag	Fitger, Arthur	unkown	5	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fitger, Arthur	1875	0
5567	l00270175	1. Singend über die Haide	Fitger, Arthur	unkown	3	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fitger, Arthur	1875	0
5568	l00270176	2. Als mich verließ mein schönes Lieb	Fitger, Arthur	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fitger, Arthur	1875	0
5569	l00270177	Erinnerung	Fitger, Arthur	unkown	5	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fitger, Arthur	1875	0
5570	l00270178	Der sterbende Greis	Foglar, Ludwig	unkown	8	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Foglar, Ludwig	1854	0
5571	l00270179	Herbstmorgen	Fontane, Theodor	unkown	5	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fontane, Theodor	1854	0
5572	l00270180	Ermannung	Fontane, Theodor	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fontane, Theodor	1854	0
5573	l00270181	Er weiß es besser	Frankl, Ludwig August	unkown	8	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Frankl, Ludwig August	1845	0
5574	l00270182	Menschenloose	Frankl, Ludwig August	unkown	6	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Frankl, Ludwig August	1845	0
5575	l00270183	Asyl	Frankl, Ludwig August	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Frankl, Ludwig August	1845	0
5576	l00270184	Anna	Franzos, Karl Emil	unkown	2	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Franzos, Karl Emil	1845	0
5577	l00270185	Grabschrift	Franzos, Karl Emil	unkown	4	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Franzos, Karl Emil	1845	0
5578	l00270186	In der Sommernacht	Franzos, Karl Emil	unkown	1	30	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Franzos, Karl Emil	1845	0
5579	l00270187	Wozu?	Franzos, Karl Emil	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Franzos, Karl Emil	1845	0
5580	l00270188	Ahnung	Franzos, Karl Emil	unkown	4	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Franzos, Karl Emil	1845	0
5581	l00270189	Warum?	Franzos, Karl Emil	unkown	3	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Franzos, Karl Emil	1845	0
5582	l00270190	Löwenritt	Freiligrath, Ferdinand	unkown	10	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Freiligrath, Ferdinand	1845	0
5583	l00270191	Der Mohrenfürst	Freiligrath, Ferdinand	unkown	20	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Freiligrath, Ferdinand	1845	0
5584	l00270192	Die Auswanderer	Freiligrath, Ferdinand	unkown	11	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Freiligrath, Ferdinand	1845	0
5585	l00270193	Wär' ich im Bann von Mekka's Thoren	Freiligrath, Ferdinand	unkown	11	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Freiligrath, Ferdinand	1845	0
5586	l00270194	Der Blumen Rache	Freiligrath, Ferdinand	unkown	20	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Freiligrath, Ferdinand	1845	0
5587	l00270195	Ruhe in der Geliebten	Freiligrath, Ferdinand	unkown	4	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Freiligrath, Ferdinand	1845	0
5588	l00270196	Der Liebe Dauer	Freiligrath, Ferdinand	unkown	10	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Freiligrath, Ferdinand	1845	0
5589	l00270197	Die Trompete von Gravelotte	Freiligrath, Ferdinand	unkown	8	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Freiligrath, Ferdinand	1845	0
5590	l00270198	Auf der Höhe	Frey, Adolf	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Frey, Adolf	1890	0
5591	l00270199	Einem Gott gleich ...	Frey, Adolf	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Frey, Adolf	1890	0
5592	l00270200	Versorgung	Fröhlich, Abraham Emanuel	unkown	3	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fröhlich, Abraham Emanuel	1890	0
5593	l00270201	Verkehrung	Fröhlich, Abraham Emanuel	unkown	2	6	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fröhlich, Abraham Emanuel	1890	0
5594	l00270202	Die Alpen	Fröhlich, Abraham Emanuel	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Fröhlich, Abraham Emanuel	1890	0
5595	l00270203	Das Lied vom Zorn	Geib, August	unkown	4	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geib, August	1877	0
5596	l00270204	Hört ihr die alten Blätter fallen?	Geib, August	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geib, August	1877	0
5597	l00270205	So kam es	Geib, August	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geib, August	1877	0
5598	l00270206	Moderne Moral	Geib, August	unkown	1	6	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geib, August	1877	0
5599	l00270207	Rühret nicht daran!	Geibel, Emanuel	unkown	6	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geibel, Emanuel	1877	0
5600	l00270208	Wenn sich zwei Herzen scheiden	Geibel, Emanuel	unkown	3	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geibel, Emanuel	1877	0
5601	l00270209	Wie es geht	Geibel, Emanuel	unkown	4	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geibel, Emanuel	1877	0
5602	l00270210	Zigeunerleben	Geibel, Emanuel	unkown	7	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geibel, Emanuel	1877	0
5603	l00270211	Ich fuhr von St. Goar	Geibel, Emanuel	unkown	11	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geibel, Emanuel	1877	0
5604	l00270212	Der Bildhauer des Hadrian	Geibel, Emanuel	unkown	8	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geibel, Emanuel	1877	0
5605	l00270213	Aus Griechenland	Geibel, Emanuel	unkown	6	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geibel, Emanuel	1877	0
5606	l00270214	Am dritten September 1870	Geibel, Emanuel	unkown	7	9	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geibel, Emanuel	1877	0
5607	l00270215	Auf glatten Fluten	Geibel, Emanuel	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geibel, Emanuel	1877	0
5608	l00270216	Im Oktober	Geibel, Emanuel	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Geibel, Emanuel	1877	0
5609	l00270217	Es stand auf duftender Aue	Gensichen, Otto Franz	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gensichen, Otto Franz	1882	0
5610	l00270218	Unter blühenden Bäumen	Gensichen, Otto Franz	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gensichen, Otto Franz	1882	0
5611	l00270219	Ich weiß eine trauliche Stelle	Gensichen, Otto Franz	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gensichen, Otto Franz	1882	0
5612	l00270220	Ich sehne mich nach einem jungen Herzen	Gensichen, Otto Franz	unkown	5	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gensichen, Otto Franz	1882	0
5613	l00270221	O hohes Glück, das mir zu Theil geworden!	Gensichen, Otto Franz	unkown	6	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gensichen, Otto Franz	1882	0
5614	l00270222	Des Kranken Liebe	Gerok, Karl	unkown	12	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gerok, Karl	1850	0
5615	l00270223	Die Rose im Staub	Gerok, Karl	unkown	9	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gerok, Karl	1850	0
5616	l00270224	Kindergottesdienst	Gerok, Karl	unkown	10	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gerok, Karl	1850	0
5617	l00270225	Ich möchte heim	Gerok, Karl	unkown	5	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gerok, Karl	1850	0
5618	l00270226	Herbstgefühl	Gerok, Karl	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gerok, Karl	1850	0
5619	l00270227	Der öde Garten	Gerok, Karl	unkown	2	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gerok, Karl	1850	0
5620	l00270228	Welch' frohe Kunde!	Gerstmann, Adolf	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gerstmann, Adolf	1890	0
5621	l00270229	Bild des Todes	Glaser, Adolf	unkown	3	5	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Glaser, Adolf	1864	0
5622	l00270230	Reue	Glaser, Adolf	unkown	2	5	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Glaser, Adolf	1864	0
5623	l00270231	Grabschrift	Glaser, Adolf	unkown	2	8	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Glaser, Adolf	1864	0
5624	l00270232	1. Blaue Cyane!	Glaser, Adolf	unkown	1	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Glaser, Adolf	1864	0
5625	l00270233	2. Die Maienglocken	Glaser, Adolf	unkown	1	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Glaser, Adolf	1864	0
5626	l00270234	3. Einfache Raute!	Glaser, Adolf	unkown	1	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Glaser, Adolf	1864	0
5627	l00270235	Das Märchen vom Geist	Glaßbrenner, Adolf	unkown	10	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Glaßbrenner, Adolf	1845	0
5628	l00270236	Die Ruinen	Glaßbrenner, Adolf	unkown	11	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Glaßbrenner, Adolf	1845	0
5629	l00270237	Der Adelige	Glaßbrenner, Adolf	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Glaßbrenner, Adolf	1845	0
5630	l00270238	Verborgenheit	Goedeke, Karl [alt. Gödeke, Karl]	unkown	4	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Goedeke, Karl	1849	0
5631	l00270239	Die letzte Rose	Gottschall, Rudolf	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gottschall, Rudolf	1858	0
5632	l00270240	Marie	Gottschall, Rudolf	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gottschall, Rudolf	1858	0
5633	l00270241	Was schreibt die Woge in den Sand?	Gottschall, Rudolf	unkown	2	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Gottschall, Rudolf	1858	0
5634	l00270242	Wo mag ich sie finden?	Graefe, Julius	unkown	1	16	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Graefe, Julius	1887	0
5635	l00270243	Der alte Schnitter	Graefe, Julius	unkown	3	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Graefe, Julius	1887	0
5636	l00270244	Orientalisches Sonett	Grasberger, Hans	unkown	4	3	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Grasberger, Hans	1871	0
5637	l00270245	Morgensehnsucht	Grasberger, Hans	unkown	4	4	Deutsche Lyrik seit Goethe's Tode	1878	Bern, Maximilian	Realismus	Grasberger, Hans	1871	0
